,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
31166,TPC-DI,prospect_both_50_30_ac3_ev,Joinable,71,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'NumberChildren', 'Age', 'AddressLine2', 'NetWorth', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'City', 'State']","['gncd', 'phn', 'ntwrth', 'ncm', 'ddrssln2', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'cntr', 'wnrrntflg']",0.29,0.17,1.0,N3
31171,TPC-DI,prospect_vertical_30_ec_ev,Joinable,71,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'Employer', 'City', 'NumberCreditCards', 'Gender', 'MiddleInitial', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'MaritalStatus', 'NumberChildren', 'NumberCars', 'OwnOrRentFlag']",0.77,0.83,0.71,N0
31172,TPC-DI,prospect_vertical_30_ac3_ev,Joinable,71,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'Gender', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['gncd', 'lstnm', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'g', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.29,0.17,1.0,N3
31180,TPC-DI,prospect_both_50_30_ac1_ev,Joinable,71,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['AgencyID', 'OwnOrRentFlag', 'MaritalStatus', 'CreditRating', 'Country', 'MiddleInitial', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.67,0.5,1.0,N1
31192,TPC-DI,prospect_both_50_1_ac5_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
31193,TPC-DI,prospect_vertical_50_ec_ev,Joinable,71,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'FirstName', 'Age', 'MiddleInitial', 'MaritalStatus', 'NumberCreditCards', 'NumberChildren', 'OwnOrRentFlag', 'LastName', 'CreditRating', 'NumberCars', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'State', 'MiddleInitial', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.92,1.0,0.85,N0
31196,TPC-DI,prospect_both_50_30_ac2_ev,Joinable,71,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['AgencyID', 'Age', 'NumberChildren', 'PostalCode', 'Country', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State']","['AgeID', 'Pho', 'PoCo', 'NWo', 'Inc', 'Em', 'CreRat', 'A', 'NuCreCa', 'NuChi', 'NuC', 'MariSta', 'Co', 'OwORF']",0.6,0.5,0.75,N2
31201,TPC-DI,prospect_vertical_70_ac3_ev,Joinable,71,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NetWorth', 'FirstName', 'MiddleInitial', 'CreditRating', 'LastName', 'NumberCars', 'Employer', 'Phone', 'City', 'AddressLine1', 'AddressLine2', 'Country', 'Age', 'MaritalStatus', 'Gender', 'PostalCode', 'State']","['gncd', 'lstnm', 'frstnm', 'phn', 'ntwrth', 'ncm', 'ddrssln1', 'ddrssln2', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'mrtlstts', 'nmbrchldrn', 'wnrrntflg', 'cntr']",0.33,0.2,1.0,N3
31202,TPC-DI,prospect_vertical_30_ac1_ev,Joinable,71,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['AgencyID', 'Country', 'AddressLine1', 'OwnOrRentFlag', 'MaritalStatus', 'Gender', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.67,0.5,1.0,N1
31206,TPC-DI,prospect_both_50_1_ac2_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Ph', 'NWor', 'In', 'Emp', 'CreRat', 'A', 'NumCrCa', 'NuCa', 'NuChil', 'MaSta', 'OOReF']",0.67,1.0,0.5,N2
31207,TPC-DI,prospect_both_50_50_ec_ev,Joinable,71,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","['AgencyID', 'Gender', 'MaritalStatus', 'AddressLine1', 'PostalCode', 'City', 'Income', 'AddressLine2', 'NetWorth', 'CreditRating', 'NumberChildren', 'LastName', 'FirstName', 'MiddleInitial', 'State', 'Country']","['AgencyID', 'NetWorth', 'Phone', 'PostalCode', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'Gender', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag']",0.91,0.91,0.91,N0
31216,TPC-DI,prospect_both_50_50_ac5_ev,Joinable,71,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NetWorth', 'Age', 'AddressLine1', 'CreditRating', 'State', 'Employer', 'MaritalStatus', 'Income', 'PostalCode', 'NumberCars', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2']","['prospect_gncd', 'prospect_pstlcd', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
31222,TPC-DI,prospect_vertical_30_ac4_ev,Joinable,71,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Employer', 'CreditRating', 'PostalCode', 'FirstName', 'AddressLine2', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['prospect_AgeID', 'prospect_FirN', 'prospect_NWor', 'prospect_PoCo', 'prospect_In', 'prospect_AdLi2', 'prospect_Em', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NuChil', 'prospect_NumC', 'prospect_MarSta', 'prospect_OwOReF']",0.0,0.0,0.0,N4
31228,TPC-DI,prospect_vertical_50_ac4_ev,Joinable,71,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'Age', 'Gender', 'Phone', 'Employer', 'State', 'NumberCreditCards', 'MiddleInitial', 'MaritalStatus', 'NumberCars', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CrRa', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiInit', 'prospect_Ge', 'prospect_NumCrCar', 'prospect_NumChi', 'prospect_MarSt', 'prospect_NuCa', 'prospect_OORF', 'prospect_Coun']",0.0,0.0,0.0,N4
31243,TPC-DI,prospect_both_50_30_ac5_ev,Joinable,71,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'Phone', 'NumberCars', 'State', 'City', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'Country', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
31245,TPC-DI,prospect_vertical_70_ac4_ev,Joinable,71,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Gender', 'MiddleInitial', 'Employer', 'State', 'Age', 'AddressLine2', 'OwnOrRentFlag', 'Income', 'City', 'NumberCars', 'NumberCreditCards', 'NetWorth', 'MaritalStatus', 'FirstName', 'LastName', 'AddressLine1', 'PostalCode']","['prospect_AgID', 'prospect_FirN', 'prospect_NWor', 'prospect_Ph', 'prospect_In', 'prospect_AddL2', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_Ge', 'prospect_MidInit', 'prospect_NumCreCar', 'prospect_NuCa', 'prospect_NumChil', 'prospect_MaSta', 'prospect_Coun', 'prospect_OORFl']",0.24,0.13,1.0,N4
31247,TPC-DI,prospect_both_50_70_ec_ev,Joinable,71,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","['AgencyID', 'Phone', 'NetWorth', 'AddressLine1', 'NumberCreditCards', 'MaritalStatus', 'NumberChildren', 'City', 'FirstName', 'PostalCode', 'Gender', 'Income', 'State', 'Age', 'Country', 'LastName', 'MiddleInitial', 'AddressLine2']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'PostalCode', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Country', 'OwnOrRentFlag']",0.97,0.93,1.0,N0
31259,TPC-DI,prospect_both_50_50_ac3_ev,Joinable,71,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'Age', 'Income', 'CreditRating', 'AddressLine1', 'Phone', 'Gender', 'NumberChildren', 'City', 'Country', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode']","['gncd', 'phn', 'ncm', 'ntwrth', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.29,0.18,0.67,N3
31270,TPC-DI,prospect_vertical_50_ac1_ev,Joinable,71,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","['AgencyID', 'NumberCreditCards', 'MiddleInitial', 'Phone', 'OwnOrRentFlag', 'NumberCars', 'AddressLine2', 'LastName', 'City', 'NetWorth', 'State', 'FirstName', 'Gender', 'AddressLine1', 'PostalCode', 'Country']","['prospect_AgencyID', 'prospect_LastName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag']",0.43,0.27,1.0,N1
31278,TPC-DI,prospect_vertical_70_ec_ev,Joinable,71,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","['AgencyID', 'CreditRating', 'Employer', 'OwnOrRentFlag', 'AddressLine1', 'Phone', 'NetWorth', 'PostalCode', 'Income', 'MaritalStatus', 'Age', 'Country', 'Gender', 'State', 'NumberCreditCards', 'LastName', 'FirstName', 'MiddleInitial']","['AgencyID', 'NetWorth', 'Phone', 'PostalCode', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.9,0.93,0.88,N0
31291,TPC-DI,prospect_vertical_1_ac2_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgeID', 'Pho', 'NWor', 'Inc', 'Empl', 'CreRat', 'Ag', 'NumCrCar', 'NuCa', 'NumCh', 'MaSta', 'OwOReFl']",0.0,0.0,0.0,N2
31292,TPC-DI,prospect_both_50_50_ac4_ev,Joinable,71,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'AddressLine2', 'CreditRating', 'Phone', 'Age', 'MiddleInitial', 'AddressLine1', 'State', 'NumberChildren', 'PostalCode', 'LastName', 'FirstName', 'Gender', 'City', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_PosCo', 'prospect_NeWor', 'prospect_In', 'prospect_AddrL1', 'prospect_AddrL2', 'prospect_Em', 'prospect_CreRat', 'prospect_A', 'prospect_St', 'prospect_MidIni', 'prospect_NuCrCa', 'prospect_NumC', 'prospect_NuChi', 'prospect_MariSta', 'prospect_OwORF']",0.17,0.09,1.0,N4
31303,TPC-DI,prospect_both_50_70_ac2_ev,Joinable,71,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'City', 'MiddleInitial', 'NumberCreditCards', 'AddressLine2', 'Age', 'CreditRating', 'LastName', 'MaritalStatus', 'Gender', 'Phone', 'OwnOrRentFlag', 'Country', 'AddressLine1', 'NumberChildren', 'FirstName', 'PostalCode', 'State']","['AgID', 'LaNa', 'Ph', 'NeWor', 'Inc', 'AddL1', 'AddL2', 'Em', 'CrRat', 'Ci', 'A', 'MiIn', 'Ge', 'NumCrCar', 'NuChi', 'MarSt', 'NuC', 'OORFl', 'Coun']",0.12,0.07,0.5,N2
31311,TPC-DI,prospect_both_50_1_ac1_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
31317,TPC-DI,prospect_both_50_70_ac1_ev,Joinable,71,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1]","['AgencyID', 'Gender', 'FirstName', 'OwnOrRentFlag', 'Phone', 'Employer', 'MiddleInitial', 'CreditRating', 'PostalCode', 'NumberCars', 'AddressLine1', 'Age', 'AddressLine2', 'Country', 'MaritalStatus', 'LastName', 'City', 'State']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_Country', 'prospect_OwnOrRentFlag']",0.55,0.4,0.86,N1
31329,TPC-DI,prospect_vertical_70_ac2_ev,Joinable,71,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","['AgencyID', 'OwnOrRentFlag', 'LastName', 'City', 'CreditRating', 'Income', 'MiddleInitial', 'Employer', 'Phone', 'Age', 'Country', 'AddressLine1', 'NumberChildren', 'PostalCode', 'NumberCreditCards', 'FirstName', 'Gender', 'AddressLine2']","['AgID', 'LaNa', 'NeWor', 'Ph', 'Inc', 'PosC', 'AddLi1', 'Empl', 'CreRa', 'Ci', 'A', 'Sta', 'MiInit', 'NumCreCar', 'NumChi', 'NuC', 'MaSt', 'OwORFl', 'Cou']",0.4,0.27,0.8,N2
31336,TPC-DI,prospect_vertical_50_ac5_ev,Joinable,71,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCars', 'AddressLine2', 'Income', 'Age', 'City', 'Country', 'NumberCreditCards', 'CreditRating', 'NetWorth', 'Phone', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_cntr', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
31341,TPC-DI,prospect_both_50_70_ac3_ev,Joinable,71,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'City', 'Gender', 'PostalCode', 'Phone', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'AddressLine1', 'LastName', 'MiddleInitial', 'Employer', 'Country', 'NetWorth', 'FirstName', 'AddressLine2', 'State']","['gncd', 'lstnm', 'ntwrth', 'phn', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.42,0.27,1.0,N3
31376,TPC-DI,prospect_vertical_1_ec_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",0.5,1.0,0.33,N0
31379,TPC-DI,prospect_both_50_50_ac2_ev,Joinable,71,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['AgencyID', 'Country', 'NumberCars', 'LastName', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'Income', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgeID', 'LN', 'FirN', 'Ph', 'NeWo', 'Inc', 'AddLi1', 'Em', 'CreRa', 'A', 'Ge', 'NumCreCa', 'NumChil', 'NumC', 'OwORFl', 'MarSt', 'Coun']",0.17,0.09,1.0,N2
31383,TPC-DI,prospect_vertical_30_ac5_ev,Joinable,71,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'NumberCars', 'Income', 'City', 'AddressLine2', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'State', 'Country']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
31387,TPC-DI,prospect_both_50_1_ac4_ev,Joinable,71,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_A', 'prospect_NumCreCa', 'prospect_NumC', 'prospect_NumChi', 'prospect_MarSta', 'prospect_OwOReF']",0.0,0.0,0.0,N4
31390,TPC-DI,prospect_both_50_30_ec_ev,Joinable,71,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]","['AgencyID', 'Phone', 'CreditRating', 'FirstName', 'Age', 'OwnOrRentFlag', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgencyID', 'FirstName', 'NetWorth', 'Phone', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.92,1.0,0.86,N0
31392,TPC-DI,prospect_vertical_70_ac1_ev,Joinable,71,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['AgencyID', 'Employer', 'NumberChildren', 'CreditRating', 'NumberCars', 'AddressLine2', 'PostalCode', 'Gender', 'NumberCreditCards', 'FirstName', 'Income', 'Phone', 'AddressLine1', 'MiddleInitial', 'City', 'LastName', 'State', 'Country']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_Gender', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag']",0.57,0.4,1.0,N1
